D[m],Cc,Cs,L [mm],M [Nmm],N [N],As
1.0610527,1.5,0.6,1.4,1.666666667,0.666666667,1.102315641
1.058483449,0.5,0.8,1.4,1.666666667,0.666666667,1.102315641
1.05794104,0.75,0.8,1.4,1.666666667,0.666666667,1.102315641
1.064248614,1,0.8,1.4,1.666666667,0.666666667,1.102315641
1.057367093,1.25,0.8,1.4,1.666666667,0.666666667,1.102315641
1.058082291,1.5,0.8,1.4,1.666666667,0.666666667,1.102315641
1.057581078,0.5,1,1.4,1.666666667,0.666666667,1.102315641
1.057055095,0.75,1,1.4,1.666666667,0.666666667,1.102315641
1.059525543,1,1,1.4,1.666666667,0.666666667,1.102315641
1.057585241,1.25,1,1.4,1.666666667,0.666666667,1.102315641
1.057019768,1.5,1,1.4,1.666666667,0.666666667,1.102315641
1.05795373,0.5,1.2,1.4,1.666666667,0.666666667,1.102315641
1.057701711,0.75,1.2,1.4,1.666666667,0.666666667,1.102315641
1.058170958,1,1.2,1.4,1.666666667,0.666666667,1.102315641
1.058078895,1.25,1.2,1.4,1.666666667,0.666666667,1.102315641
1.057071436,1.5,1.2,1.4,1.666666667,0.666666667,1.102315641
1.057300543,0.5,1.4,1.4,1.666666667,0.666666667,1.102315641
1.063560412,0.75,1.4,1.4,1.666666667,0.666666667,1.102315641
1.058569915,1,1.4,1.4,1.666666667,0.666666667,1.102315641
1.057948144,1.25,1.4,1.4,1.666666667,0.666666667,1.102315641
1.059710246,1.5,1.4,1.4,1.666666667,0.666666667,1.102315641
0.895885631,0.5,0.6,0.6,0.333333333,1,0.778105158
0.897524699,0.75,0.6,0.6,0.333333333,1,0.794315682
0.895031955,1,0.6,0.6,0.333333333,1,0.778105158
0.895516263,1.25,0.6,0.6,0.333333333,1,0.778105158
0.895074344,1.5,0.6,0.6,0.333333333,1,0.794315682
0.895468641,0.5,0.8,0.6,0.333333333,1,0.778105158
0.894817307,0.75,0.8,0.6,0.333333333,1,0.778105158
0.895874918,1,0.8,0.6,0.333333333,1,0.778105158
0.895798365,1.25,0.8,0.6,0.333333333,1,0.778105158
0.896514002,1.5,0.8,0.6,0.333333333,1,0.794315682
0.895394867,0.5,1,0.6,0.333333333,1,0.778105158
0.894987545,0.75,1,0.6,0.333333333,1,0.778105158
0.89669943,1,1,0.6,0.333333333,1,0.778105158
0.898671804,1.25,1,0.6,0.333333333,1,0.794315682
0.899216413,1.5,1,0.6,0.333333333,1,0.794315682
0.902645474,0.5,1.2,0.6,0.333333333,1,0.794315682
0.896067411,0.75,1.2,0.6,0.333333333,1,0.794315682
0.90236484,1,1.2,0.6,0.333333333,1,0.794315682
0.896051241,1.25,1.2,0.6,0.333333333,1,0.778105158
0.895779396,1.5,1.2,0.6,0.333333333,1,0.794315682
0.898045618,0.5,1.4,0.6,0.333333333,1,0.794315682
0.900308471,0.75,1.4,0.6,0.333333333,1,0.794315682
0.8962021,1,1.4,0.6,0.333333333,1,0.778105158
0.894727075,1.25,1.4,0.6,0.333333333,1,0.778105158
0.8962177,1.5,1.4,0.6,0.333333333,1,0.778105158
0.895300392,0.5,0.6,0.8,0.333333333,1,0.794315682
0.895341603,0.75,0.6,0.8,0.333333333,1,0.778105158
0.896024383,1,0.6,0.8,0.333333333,1,0.778105158
0.896645329,1.25,0.6,0.8,0.333333333,1,0.778105158
0.895506901,1.5,0.6,0.8,0.333333333,1,0.778105158
0.901805544,0.5,0.8,0.8,0.333333333,1,0.794315682
0.895705747,0.75,0.8,0.8,0.333333333,1,0.778105158
0.894829346,1,0.8,0.8,0.333333333,1,0.778105158
0.895155597,1.25,0.8,0.8,0.333333333,1,0.778105158
0.899658134,1.5,0.8,0.8,0.333333333,1,0.810526207
0.900962094,0.5,1,0.8,0.333333333,1,0.794315682
0.895492706,0.75,1,0.8,0.333333333,1,0.778105158
0.896414621,1,1,0.8,0.333333333,1,0.794315682
0.897655663,1.25,1,0.8,0.333333333,1,0.794315682
0.895738149,1.5,1,0.8,0.333333333,1,0.778105158
0.898735407,0.5,1.2,0.8,0.333333333,1,0.794315682
0.895577781,0.75,1.2,0.8,0.333333333,1,0.778105158
0.895819427,1,1.2,0.8,0.333333333,1,0.778105158
0.894978691,1.25,1.2,0.8,0.333333333,1,0.794315682
0.894934905,1.5,1.2,0.8,0.333333333,1,0.794315682
0.897263833,0.5,1.4,0.8,0.333333333,1,0.794315682
0.895477023,0.75,1.4,0.8,0.333333333,1,0.794315682
0.895765594,1,1.4,0.8,0.333333333,1,0.778105158
0.895139241,1.25,1.4,0.8,0.333333333,1,0.794315682
0.895529012,1.5,1.4,0.8,0.333333333,1,0.778105158
0.896803858,0.5,0.6,1,0.333333333,1,0.778105158
0.896257837,0.75,0.6,1,0.333333333,1,0.778105158
0.900205975,1,0.6,1,0.333333333,1,0.794315682
0.894709207,1.25,0.6,1,0.333333333,1,0.778105158
0.896018705,1.5,0.6,1,0.333333333,1,0.778105158
0.895634529,0.5,0.8,1,0.333333333,1,0.778105158
0.896237019,0.75,0.8,1,0.333333333,1,0.778105158
0.896228466,1,0.8,1,0.333333333,1,0.778105158
0.895174352,1.25,0.8,1,0.333333333,1,0.778105158
0.894874406,1.5,0.8,1,0.333333333,1,0.778105158
0.894799087,0.5,1,1,0.333333333,1,0.778105158
0.895624654,0.75,1,1,0.333333333,1,0.778105158
0.894949886,1,1,1,0.333333333,1,0.794315682
0.897448747,1.25,1,1,0.333333333,1,0.794315682
0.894978937,1.5,1,1,0.333333333,1,0.778105158
0.899253789,0.5,1.2,1,0.333333333,1,0.794315682
0.896170948,0.75,1.2,1,0.333333333,1,0.778105158
0.894838889,1,1.2,1,0.333333333,1,0.778105158
0.901480549,1.25,1.2,1,0.333333333,1,0.794315682
0.895629485,1.5,1.2,1,0.333333333,1,0.778105158
0.895734618,0.5,1.4,1,0.333333333,1,0.778105158
0.896642082,0.75,1.4,1,0.333333333,1,0.778105158
0.89483528,1,1.4,1,0.333333333,1,0.778105158
0.896542594,1.25,1.4,1,0.333333333,1,0.778105158
0.895803026,1.5,1.4,1,0.333333333,1,0.778105158
0.896442369,0.5,0.6,1.2,0.333333333,1,0.794315682
0.894913487,0.75,0.6,1.2,0.333333333,1,0.778105158
0.895707211,1,0.6,1.2,0.333333333,1,0.778105158
0.895410119,1.25,0.6,1.2,0.333333333,1,0.778105158
0.905601342,1.5,0.6,1.2,0.333333333,1,0.794315682
0.894758211,0.5,0.8,1.2,0.333333333,1,0.778105158
0.896998918,0.75,0.8,1.2,0.333333333,1,0.794315682
0.894784033,1,0.8,1.2,0.333333333,1,0.778105158
0.895295051,1.25,0.8,1.2,0.333333333,1,0.778105158
0.89732374,1.5,0.8,1.2,0.333333333,1,0.794315682
0.8973784,0.5,1,1.2,0.333333333,1,0.794315682
0.89567372,0.75,1,1.2,0.333333333,1,0.778105158
0.896814547,1,1,1.2,0.333333333,1,0.794315682
0.899830726,1.25,1,1.2,0.333333333,1,0.794315682
0.895663563,1.5,1,1.2,0.333333333,1,0.778105158
0.896861831,0.5,1.2,1.2,0.333333333,1,0.778105158
0.896376835,0.75,1.2,1.2,0.333333333,1,0.794315682
0.896768581,1,1.2,1.2,0.333333333,1,0.778105158
0.895238291,1.25,1.2,1.2,0.333333333,1,0.778105158
0.894844706,1.5,1.2,1.2,0.333333333,1,0.778105158
0.900286282,0.5,1.4,1.2,0.333333333,1,0.794315682
0.896794089,0.75,1.4,1.2,0.333333333,1,0.794315682
0.895098129,1,1.4,1.2,0.333333333,1,0.778105158
0.895224831,1.25,1.4,1.2,0.333333333,1,0.778105158
0.896828821,1.5,1.4,1.2,0.333333333,1,0.794315682
0.896784649,0.5,0.6,1.4,0.333333333,1,0.778105158
0.895042198,0.75,0.6,1.4,0.333333333,1,0.778105158
0.895606489,1,0.6,1.4,0.333333333,1,0.778105158
0.896158679,1.25,0.6,1.4,0.333333333,1,0.778105158
0.89666076,1.5,0.6,1.4,0.333333333,1,0.778105158
0.896076294,0.5,0.8,1.4,0.333333333,1,0.794315682
0.898006631,0.75,0.8,1.4,0.333333333,1,0.794315682
0.896663836,1,0.8,1.4,0.333333333,1,0.794315682
0.896018394,1.25,0.8,1.4,0.333333333,1,0.778105158
0.897027907,1.5,0.8,1.4,0.333333333,1,0.794315682
0.894961656,0.5,1,1.4,0.333333333,1,0.794315682
0.895829005,0.75,1,1.4,0.333333333,1,0.794315682
0.895539922,1,1,1.4,0.333333333,1,0.778105158
0.894724276,1.25,1,1.4,0.333333333,1,0.778105158
0.89573127,1.5,1,1.4,0.333333333,1,0.778105158
0.895736575,0.5,1.2,1.4,0.333333333,1,0.778105158
0.895439615,0.75,1.2,1.4,0.333333333,1,0.778105158
0.896880139,1,1.2,1.4,0.333333333,1,0.778105158
0.895488123,1.25,1.2,1.4,0.333333333,1,0.778105158
0.895515436,1.5,1.2,1.4,0.333333333,1,0.778105158
0.895514028,0.5,1.4,1.4,0.333333333,1,0.778105158
0.896591895,0.75,1.4,1.4,0.333333333,1,0.778105158
0.895575123,1,1.4,1.4,0.333333333,1,0.778105158
0.895084137,1.25,1.4,1.4,0.333333333,1,0.778105158
0.898143143,1.5,1.4,1.4,0.333333333,1,0.794315682
0.912255736,0.5,0.6,0.6,0.666666667,1,0.810526207
0.914971308,0.75,0.6,0.6,0.666666667,1,0.810526207
0.91434432,1,0.6,0.6,0.666666667,1,0.810526207
0.910781693,1.25,0.6,0.6,0.666666667,1,0.810526207
0.915202613,1.5,0.6,0.6,0.666666667,1,0.810526207
0.911455109,0.5,0.8,0.6,0.666666667,1,0.810526207
0.911308936,0.75,0.8,0.6,0.666666667,1,0.810526207
0.914496835,1,0.8,0.6,0.666666667,1,0.810526207
0.910825429,1.25,0.8,0.6,0.666666667,1,0.810526207
0.91110595,1.5,0.8,0.6,0.666666667,1,0.810526207
0.912748575,0.5,1,0.6,0.666666667,1,0.810526207
0.913431078,0.75,1,0.6,0.666666667,1,0.810526207
0.911007805,1,1,0.6,0.666666667,1,0.810526207
0.912026586,1.25,1,0.6,0.666666667,1,0.810526207
0.912596823,1.5,1,0.6,0.666666667,1,0.810526207
0.910994558,0.5,1.2,0.6,0.666666667,1,0.810526207
0.910762394,0.75,1.2,0.6,0.666666667,1,0.810526207
0.910656892,1,1.2,0.6,0.666666667,1,0.810526207
0.911229065,1.25,1.2,0.6,0.666666667,1,0.820657784
0.911393849,1.5,1.2,0.6,0.666666667,1,0.810526207
0.911136599,0.5,1.4,0.6,0.666666667,1,0.820657784
0.911601413,0.75,1.4,0.6,0.666666667,1,0.820657784
0.915134033,1,1.4,0.6,0.666666667,1,0.810526207
0.911825405,1.25,1.4,0.6,0.666666667,1,0.810526207
0.910628593,1.5,1.4,0.6,0.666666667,1,0.810526207
0.911527527,0.5,0.6,0.8,0.666666667,1,0.810526207
0.911275368,0.75,0.6,0.8,0.666666667,1,0.810526207
0.911886347,1,0.6,0.8,0.666666667,1,0.810526207
0.911071172,1.25,0.6,0.8,0.666666667,1,0.810526207
0.914609218,1.5,0.6,0.8,0.666666667,1,0.810526207
0.910837248,0.5,0.8,0.8,0.666666667,1,0.810526207
0.913289002,0.75,0.8,0.8,0.666666667,1,0.810526207
0.913429486,1,0.8,0.8,0.666666667,1,0.810526207
0.911651923,1.25,0.8,0.8,0.666666667,1,0.820657784
0.910689007,1.5,0.8,0.8,0.666666667,1,0.810526207
0.912981347,0.5,1,0.8,0.666666667,1,0.810526207
0.911003916,0.75,1,0.8,0.666666667,1,0.810526207
0.911611559,1,1,0.8,0.666666667,1,0.810526207
0.911766904,1.25,1,0.8,0.666666667,1,0.810526207
0.913226371,1.5,1,0.8,0.666666667,1,0.810526207
0.910590856,0.5,1.2,0.8,0.666666667,1,0.810526207
0.910742478,0.75,1.2,0.8,0.666666667,1,0.810526207
0.912077669,1,1.2,0.8,0.666666667,1,0.810526207
0.91119159,1.25,1.2,0.8,0.666666667,1,0.810526207
0.911299222,1.5,1.2,0.8,0.666666667,1,0.810526207
0.911359656,0.5,1.4,0.8,0.666666667,1,0.810526207
0.911763773,0.75,1.4,0.8,0.666666667,1,0.810526207
0.912753601,1,1.4,0.8,0.666666667,1,0.810526207
0.911575313,1.25,1.4,0.8,0.666666667,1,0.810526207
0.912646521,1.5,1.4,0.8,0.666666667,1,0.810526207
0.911130773,0.5,0.6,1,0.666666667,1,0.810526207
0.912041553,0.75,0.6,1,0.666666667,1,0.810526207
0.912126878,1,0.6,1,0.666666667,1,0.810526207
0.912026203,1.25,0.6,1,0.666666667,1,0.810526207
0.912049097,1.5,0.6,1,0.666666667,1,0.810526207
0.91083896,0.5,0.8,1,0.666666667,1,0.810526207
0.911737922,0.75,0.8,1,0.666666667,1,0.810526207
0.911050676,1,0.8,1,0.666666667,1,0.810526207
0.910892812,1.25,0.8,1,0.666666667,1,0.810526207
0.910581378,1.5,0.8,1,0.666666667,1,0.820657784
0.912721315,0.5,1,1,0.666666667,1,0.810526207
0.910899652,0.75,1,1,0.666666667,1,0.810526207
0.911640096,1,1,1,0.666666667,1,0.810526207
0.911142828,1.25,1,1,0.666666667,1,0.810526207
0.910893845,1.5,1,1,0.666666667,1,0.810526207
0.911410661,0.5,1.2,1,0.666666667,1,0.810526207
0.91094634,0.75,1.2,1,0.666666667,1,0.820657784
0.910593124,1,1.2,1,0.666666667,1,0.810526207
0.910800314,1.25,1.2,1,0.666666667,1,0.810526207
0.912386497,1.5,1.2,1,0.666666667,1,0.810526207
0.912358341,0.5,1.4,1,0.666666667,1,0.810526207
0.913094921,0.75,1.4,1,0.666666667,1,0.810526207
0.912611943,1,1.4,1,0.666666667,1,0.810526207
0.913290824,1.25,1.4,1,0.666666667,1,0.810526207
0.912352636,1.5,1.4,1,0.666666667,1,0.810526207
0.914242279,0.5,0.6,1.2,0.666666667,1,0.810526207
0.91109376,0.75,0.6,1.2,0.666666667,1,0.810526207
0.910889678,1,0.6,1.2,0.666666667,1,0.810526207
0.910962082,1.25,0.6,1.2,0.666666667,1,0.810526207
0.911613488,1.5,0.6,1.2,0.666666667,1,0.810526207
0.914202727,0.5,0.8,1.2,0.666666667,1,0.810526207
0.911247421,0.75,0.8,1.2,0.666666667,1,0.810526207
0.911467447,1,0.8,1.2,0.666666667,1,0.810526207
0.911280878,1.25,0.8,1.2,0.666666667,1,0.810526207
0.915033015,1.5,0.8,1.2,0.666666667,1,0.810526207
0.914065215,0.5,1,1.2,0.666666667,1,0.810526207
0.912697655,0.75,1,1.2,0.666666667,1,0.810526207
0.910917242,1,1,1.2,0.666666667,1,0.810526207
0.913343491,1.25,1,1.2,0.666666667,1,0.810526207
0.911147711,1.5,1,1.2,0.666666667,1,0.810526207
0.911244054,0.5,1.2,1.2,0.666666667,1,0.810526207
0.911157274,0.75,1.2,1.2,0.666666667,1,0.810526207
0.913018001,1,1.2,1.2,0.666666667,1,0.810526207
0.911429395,1.25,1.2,1.2,0.666666667,1,0.810526207
0.913023348,1.5,1.2,1.2,0.666666667,1,0.810526207
0.911250466,0.5,1.4,1.2,0.666666667,1,0.810526207
0.910746892,0.75,1.4,1.2,0.666666667,1,0.810526207
0.910977113,1,1.4,1.2,0.666666667,1,0.810526207
0.91298864,1.25,1.4,1.2,0.666666667,1,0.810526207
0.912185465,1.5,1.4,1.2,0.666666667,1,0.810526207
0.914418624,0.5,0.6,1.4,0.666666667,1,0.810526207
0.911121822,0.75,0.6,1.4,0.666666667,1,0.810526207
0.910980293,1,0.6,1.4,0.666666667,1,0.810526207
0.912729297,1.25,0.6,1.4,0.666666667,1,0.810526207
0.910738995,1.5,0.6,1.4,0.666666667,1,0.810526207
0.913628929,0.5,0.8,1.4,0.666666667,1,0.810526207
0.911655776,0.75,0.8,1.4,0.666666667,1,0.810526207
0.910620055,1,0.8,1.4,0.666666667,1,0.810526207
0.911372719,1.25,0.8,1.4,0.666666667,1,0.810526207
0.910890376,1.5,0.8,1.4,0.666666667,1,0.810526207
0.91181601,0.5,1,1.4,0.666666667,1,0.810526207
0.910497341,0.75,1,1.4,0.666666667,1,0.820657784
0.911056111,1,1,1.4,0.666666667,1,0.810526207
0.911088804,1.25,1,1.4,0.666666667,1,0.820657784
0.911709125,1.5,1,1.4,0.666666667,1,0.810526207
0.913098269,0.5,1.2,1.4,0.666666667,1,0.810526207
0.911528024,0.75,1.2,1.4,0.666666667,1,0.810526207
0.912847002,1,1.2,1.4,0.666666667,1,0.810526207
0.911749124,1.25,1.2,1.4,0.666666667,1,0.810526207
0.912250036,1.5,1.2,1.4,0.666666667,1,0.810526207
0.911456378,0.5,1.4,1.4,0.666666667,1,0.810526207
0.911023786,0.75,1.4,1.4,0.666666667,1,0.810526207
0.912044735,1,1.4,1.4,0.666666667,1,0.810526207
0.91517554,1.25,1.4,1.4,0.666666667,1,0.810526207
0.911255444,1.5,1.4,1.4,0.666666667,1,0.810526207
0.976829113,0.5,0.6,0.6,1,1,0.943249873
0.987087384,0.75,0.6,0.6,1,1,0.943249873
0.977235215,1,0.6,0.6,1,1,0.943249873
0.977606383,1.25,0.6,0.6,1,1,0.943249873
0.976694216,1.5,0.6,0.6,1,1,0.943249873
0.977449598,0.5,0.8,0.6,1,1,0.943249873
0.986293097,0.75,0.8,0.6,1,1,0.943249873
0.982203787,1,0.8,0.6,1,1,0.943249873
0.97909514,1.25,0.8,0.6,1,1,0.943249873
0.982889968,1.5,0.8,0.6,1,1,0.943249873
0.981157447,0.5,1,0.6,1,1,0.943249873
0.982982531,0.75,1,0.6,1,1,0.943249873
0.981834301,1,1,0.6,1,1,0.943249873
0.979225794,1.25,1,0.6,1,1,0.943249873
0.978173638,1.5,1,0.6,1,1,0.943249873
0.979345089,0.5,1.2,0.6,1,1,0.943249873
0.980001264,0.75,1.2,0.6,1,1,0.943249873
0.983778491,1,1.2,0.6,1,1,0.943249873
0.978078582,1.25,1.2,0.6,1,1,0.943249873
0.977373545,1.5,1.2,0.6,1,1,0.943249873
0.977119687,0.5,1.4,0.6,1,1,0.943249873
0.978613701,0.75,1.4,0.6,1,1,0.943249873
0.974599472,1,1.4,0.6,1,1,0.972631448
0.977773754,1.25,1.4,0.6,1,1,0.943249873
0.982211053,1.5,1.4,0.6,1,1,0.943249873
0.985313403,0.5,0.6,0.8,1,1,0.943249873
0.983812004,0.75,0.6,0.8,1,1,0.943249873
0.977041599,1,0.6,0.8,1,1,0.943249873
0.979251042,1.25,0.6,0.8,1,1,0.943249873
0.978147263,1.5,0.6,0.8,1,1,0.943249873
0.980570614,0.5,0.8,0.8,1,1,0.943249873
0.977265193,0.75,0.8,0.8,1,1,0.943249873
0.977356497,1,0.8,0.8,1,1,0.943249873
0.97662952,1.25,0.8,0.8,1,1,0.943249873
0.981906068,1.5,0.8,0.8,1,1,0.943249873
0.984213729,0.5,1,0.8,1,1,0.943249873
0.985880378,0.75,1,0.8,1,1,0.943249873
0.980640251,1,1,0.8,1,1,0.943249873
0.977910236,1.25,1,0.8,1,1,0.943249873
0.978927552,1.5,1,0.8,1,1,0.943249873
0.976742224,0.5,1.2,0.8,1,1,0.943249873
0.97813799,0.75,1.2,0.8,1,1,0.943249873
0.982308173,1,1.2,0.8,1,1,0.943249873
0.985421238,1.25,1.2,0.8,1,1,0.943249873
0.980277911,1.5,1.2,0.8,1,1,0.943249873
0.978164659,0.5,1.4,0.8,1,1,0.943249873
0.97905145,0.75,1.4,0.8,1,1,0.943249873
0.980389988,1,1.4,0.8,1,1,0.943249873
0.979443209,1.25,1.4,0.8,1,1,0.943249873
0.977284251,1.5,1.4,0.8,1,1,0.943249873
0.98171214,0.5,0.6,1,1,1,0.943249873
0.982832904,0.75,0.6,1,1,1,0.943249873
0.982011688,1,0.6,1,1,1,0.943249873
0.985017372,1.25,0.6,1,1,1,0.943249873
0.974745248,1.5,0.6,1,1,1,0.972631448
0.978160447,0.5,0.8,1,1,1,0.943249873
0.976751118,0.75,0.8,1,1,1,0.943249873
0.977491406,1,0.8,1,1,1,0.943249873
0.978548215,1.25,0.8,1,1,1,0.943249873
0.976153156,1.5,0.8,1,1,1,0.972631448
0.982594857,0.5,1,1,1,1,0.943249873
0.978071517,0.75,1,1,1,1,0.943249873
0.980062813,1,1,1,1,1,0.943249873
0.977372971,1.25,1,1,1,1,0.943249873
0.978125316,1.5,1,1,1,1,0.943249873
0.98044036,0.5,1.2,1,1,1,0.943249873
0.980805808,0.75,1.2,1,1,1,0.943249873
0.977842529,1,1.2,1,1,1,0.943249873
0.976709779,1.25,1.2,1,1,1,0.943249873
0.977673225,1.5,1.2,1,1,1,0.943249873
0.984716321,0.5,1.4,1,1,1,0.943249873
0.982106191,0.75,1.4,1,1,1,0.943249873
0.97694354,1,1.4,1,1,1,0.943249873
0.98120133,1.25,1.4,1,1,1,0.943249873
0.983074238,1.5,1.4,1,1,1,0.943249873
0.977205384,0.5,0.6,1.2,1,1,0.943249873
0.984361889,0.75,0.6,1.2,1,1,0.943249873
0.981162899,1,0.6,1.2,1,1,0.943249873
0.976966758,1.25,0.6,1.2,1,1,0.943249873
0.977033594,1.5,0.6,1.2,1,1,0.943249873
0.982406799,0.5,0.8,1.2,1,1,0.943249873
0.981996911,0.75,0.8,1.2,1,1,0.943249873
0.979415178,1,0.8,1.2,1,1,0.943249873
0.978368742,1.25,0.8,1.2,1,1,0.972631448
0.980056271,1.5,0.8,1.2,1,1,0.943249873
0.977287072,0.5,1,1.2,1,1,0.943249873
0.976963548,0.75,1,1.2,1,1,0.972631448
0.979254637,1,1,1.2,1,1,0.943249873
0.978655315,1.25,1,1.2,1,1,0.943249873
0.97854439,1.5,1,1.2,1,1,0.943249873
0.981080898,0.5,1.2,1.2,1,1,0.943249873
0.980827599,0.75,1.2,1.2,1,1,0.943249873
0.97731438,1,1.2,1.2,1,1,0.943249873
0.984469825,1.25,1.2,1.2,1,1,0.943249873
0.9788377,1.5,1.2,1.2,1,1,0.943249873
0.983790056,0.5,1.4,1.2,1,1,0.943249873
0.977412257,0.75,1.4,1.2,1,1,0.943249873
0.977340675,1,1.4,1.2,1,1,0.943249873
0.97799848,1.25,1.4,1.2,1,1,0.943249873
0.982055549,1.5,1.4,1.2,1,1,0.943249873
0.980283235,0.5,0.6,1.4,1,1,0.943249873
0.977469896,0.75,0.6,1.4,1,1,0.943249873
0.97787883,1,0.6,1.4,1,1,0.943249873
0.974349826,1.25,0.6,1.4,1,1,0.972631448
0.979815254,1.5,0.6,1.4,1,1,0.943249873
0.980118298,0.5,0.8,1.4,1,1,0.943249873
0.97837763,0.75,0.8,1.4,1,1,0.943249873
0.977386526,1,0.8,1.4,1,1,0.943249873
0.984644811,1.25,0.8,1.4,1,1,0.943249873
0.977278045,1.5,0.8,1.4,1,1,0.943249873
0.977016759,0.5,1,1.4,1,1,0.943249873
0.982204721,0.75,1,1.4,1,1,0.943249873
0.978190742,1,1,1.4,1,1,0.943249873
0.978317903,1.25,1,1.4,1,1,0.943249873
0.980181236,1.5,1,1.4,1,1,0.943249873
0.982339959,0.5,1.2,1.4,1,1,0.943249873
0.979676145,0.75,1.2,1.4,1,1,0.943249873
0.978163234,1,1.2,1.4,1,1,0.943249873
0.984572939,1.25,1.2,1.4,1,1,0.943249873
0.977938001,1.5,1.2,1.4,1,1,0.943249873
0.977708649,0.5,1.4,1.4,1,1,0.943249873
0.977397175,0.75,1.4,1.4,1,1,0.943249873
0.977291008,1,1.4,1.4,1,1,0.972631448
0.977731892,1.25,1.4,1.4,1,1,0.943249873
0.976994461,1.5,1.4,1.4,1,1,0.943249873
1.046796394,0.5,0.6,0.6,1.333333333,1,1.066855119
1.047182809,0.75,0.6,0.6,1.333333333,1,1.066855119
1.043287534,1,0.6,0.6,1.333333333,1,1.066855119
1.044576839,1.25,0.6,0.6,1.333333333,1,1.066855119
1.043543334,1.5,0.6,0.6,1.333333333,1,1.066855119
1.047322951,0.5,0.8,0.6,1.333333333,1,1.066855119
1.042325118,0.75,0.8,0.6,1.333333333,1,1.066855119
1.04559733,1,0.8,0.6,1.333333333,1,1.066855119
1.042466941,1.25,0.8,0.6,1.333333333,1,1.066855119
1.043722863,1.5,0.8,0.6,1.333333333,1,1.066855119
1.043555125,0.5,1,0.6,1.333333333,1,1.066855119
1.046864842,0.75,1,0.6,1.333333333,1,1.066855119
1.049521191,1,1,0.6,1.333333333,1,1.066855119
1.042064882,1.25,1,0.6,1.333333333,1,1.066855119
1.042042646,1.5,1,0.6,1.333333333,1,1.066855119
1.042908726,0.5,1.2,0.6,1.333333333,1,1.066855119
1.042329589,0.75,1.2,0.6,1.333333333,1,1.066855119
1.042869495,1,1.2,0.6,1.333333333,1,1.066855119
1.041984409,1.25,1.2,0.6,1.333333333,1,1.066855119
1.048041616,1.5,1.2,0.6,1.333333333,1,1.066855119
1.043986953,0.5,1.4,0.6,1.333333333,1,1.066855119
1.042088154,0.75,1.4,0.6,1.333333333,1,1.066855119
1.042196406,1,1.4,0.6,1.333333333,1,1.066855119
1.041969331,1.25,1.4,0.6,1.333333333,1,1.066855119
1.041496447,1.5,1.4,0.6,1.333333333,1,1.066855119
1.047025491,0.5,0.6,0.8,1.333333333,1,1.066855119
1.044471218,0.75,0.6,0.8,1.333333333,1,1.066855119
1.041953562,1,0.6,0.8,1.333333333,1,1.066855119
1.042009782,1.25,0.6,0.8,1.333333333,1,1.066855119
1.042031802,1.5,0.6,0.8,1.333333333,1,1.066855119
1.042999688,0.5,0.8,0.8,1.333333333,1,1.066855119
1.041851801,0.75,0.8,0.8,1.333333333,1,1.066855119
1.042674793,1,0.8,0.8,1.333333333,1,1.066855119
1.042298882,1.25,0.8,0.8,1.333333333,1,1.066855119
1.043497902,1.5,0.8,0.8,1.333333333,1,1.066855119
1.042212885,0.5,1,0.8,1.333333333,1,1.066855119
1.044509256,0.75,1,0.8,1.333333333,1,1.066855119
1.042124186,1,1,0.8,1.333333333,1,1.066855119
1.043288206,1.25,1,0.8,1.333333333,1,1.066855119
1.041853352,1.5,1,0.8,1.333333333,1,1.066855119
1.042983838,0.5,1.2,0.8,1.333333333,1,1.066855119
1.042132843,0.75,1.2,0.8,1.333333333,1,1.066855119
1.04345751,1,1.2,0.8,1.333333333,1,1.066855119
1.044436987,1.25,1.2,0.8,1.333333333,1,1.066855119
1.04334079,1.5,1.2,0.8,1.333333333,1,1.066855119
1.042944222,0.5,1.4,0.8,1.333333333,1,1.066855119
1.045273667,0.75,1.4,0.8,1.333333333,1,1.066855119
1.042563587,1,1.4,0.8,1.333333333,1,1.066855119
1.043941558,1.25,1.4,0.8,1.333333333,1,1.066855119
1.042655654,1.5,1.4,0.8,1.333333333,1,1.066855119
1.042067792,0.5,0.6,1,1.333333333,1,1.066855119
1.045195119,0.75,0.6,1,1.333333333,1,1.066855119
1.042828652,1,0.6,1,1.333333333,1,1.066855119
1.043593884,1.25,0.6,1,1.333333333,1,1.066855119
1.043707252,1.5,0.6,1,1.333333333,1,1.066855119
1.04413412,0.5,0.8,1,1.333333333,1,1.066855119
1.042887992,0.75,0.8,1,1.333333333,1,1.066855119
1.045745331,1,0.8,1,1.333333333,1,1.066855119
1.045075362,1.25,0.8,1,1.333333333,1,1.066855119
1.043971025,1.5,0.8,1,1.333333333,1,1.066855119
1.04248294,0.5,1,1,1.333333333,1,1.066855119
1.045694949,0.75,1,1,1.333333333,1,1.066855119
1.042988684,1,1,1,1.333333333,1,1.066855119
1.042973618,1.25,1,1,1.333333333,1,1.066855119
1.044431805,1.5,1,1,1.333333333,1,1.066855119
1.04210539,0.5,1.2,1,1.333333333,1,1.066855119
1.044452527,0.75,1.2,1,1.333333333,1,1.066855119
1.042305884,1,1.2,1,1.333333333,1,1.066855119
1.044154375,1.25,1.2,1,1.333333333,1,1.066855119
1.041976914,1.5,1.2,1,1.333333333,1,1.066855119
1.04148438,0.5,1.4,1,1.333333333,1,1.066855119
